DateTime,Open,High,Low ,Close
9/1/2017 6:00,1.19015,1.19039,1.18954,1.18975
9/1/2017 7:00,1.18968,1.18974,1.18887,1.18948
9/1/2017 8:00,1.18948,1.1905,1.18826,1.18852
9/1/2017 9:00,1.18853,1.18901,1.18794,1.18859
9/1/2017 10:00,1.18857,1.19019,1.18825,1.18929
9/1/2017 11:00,1.18929,1.1905,1.18913,1.18946
9/1/2017 12:00,1.18947,1.19283,1.18944,1.19148
9/1/2017 13:00,1.19147,1.19249,1.19102,1.19161
9/1/2017 14:00,1.19163,1.19798,1.18936,1.19063
9/1/2017 15:00,1.19041,1.19206,1.18649,1.18663
9/1/2017 16:00,1.18564,1.18939,1.18506,1.18778
9/1/2017 17:00,1.18787,1.1889,1.18634,1.18774
9/1/2017 18:00,1.18778,1.1888,1.18555,1.18576
9/1/2017 19:00,1.18578,1.18705,1.18575,1.18678
9/1/2017 20:00,1.18675,1.18756,1.18625,1.18665
9/1/2017 21:00,1.1867,1.1869,1.1863,1.18649
9/1/2017 22:00,1.1865,1.1865,1.18587,1.18621
9/4/2017 2:00,1.18819,1.18863,1.18781,1.18802
9/4/2017 3:00,1.18805,1.18898,1.1878,1.18836
9/4/2017 4:00,1.18836,1.18857,1.18784,1.18839
9/4/2017 5:00,1.18831,1.18863,1.18795,1.18799
9/4/2017 6:00,1.18799,1.18846,1.18787,1.1882
9/4/2017 7:00,1.18821,1.18876,1.1881,1.18851
9/4/2017 8:00,1.18848,1.19036,1.18825,1.18945
9/4/2017 9:00,1.18946,1.19008,1.18846,1.18993
9/4/2017 10:00,1.18992,1.19205,1.18899,1.19187
9/4/2017 11:00,1.19185,1.19221,1.19079,1.19153
9/4/2017 12:00,1.19151,1.19171,1.19012,1.1911
9/4/2017 13:00,1.1911,1.19154,1.19024,1.191
9/4/2017 14:00,1.19099,1.19109,1.18899,1.18968
9/4/2017 15:00,1.18966,1.19063,1.1896,1.19036
9/4/2017 16:00,1.19034,1.19136,1.18954,1.19121
9/4/2017 17:00,1.19126,1.19197,1.19092,1.19161
9/4/2017 18:00,1.19161,1.19199,1.18895,1.18895
9/4/2017 19:00,1.18893,1.19046,1.18891,1.19019
9/4/2017 20:00,1.1902,1.19031,1.18933,1.19022
9/4/2017 21:00,1.19021,1.19026,1.18939,1.18981
9/4/2017 22:00,1.18981,1.19026,1.1893,1.18958
9/4/2017 23:00,1.1896,1.18992,1.18948,1.1897
9/5/2017 0:00,1.1897,1.18995,1.18953,1.18985
9/5/2017 1:00,1.18985,1.18985,1.18903,1.1893
9/5/2017 2:00,1.18931,1.19016,1.18921,1.18998
9/5/2017 3:00,1.19003,1.1905,1.18924,1.18976
9/5/2017 4:00,1.18977,1.19097,1.18977,1.1906
9/5/2017 5:00,1.1906,1.19104,1.19041,1.19065
9/5/2017 6:00,1.19064,1.19113,1.19049,1.19056
9/5/2017 7:00,1.19057,1.19089,1.19025,1.19051
9/5/2017 8:00,1.1905,1.19089,1.1892,1.19029
9/5/2017 9:00,1.19029,1.19074,1.18685,1.18792
9/5/2017 10:00,1.18792,1.18883,1.18758,1.18847
9/5/2017 11:00,1.18852,1.18856,1.18765,1.18821
9/5/2017 12:00,1.18821,1.1907,1.1882,1.18977
9/5/2017 13:00,1.18978,1.18978,1.18779,1.18887
9/5/2017 14:00,1.18896,1.19043,1.18896,1.19006
9/5/2017 15:00,1.19005,1.19007,1.18867,1.18883
9/5/2017 16:00,1.18882,1.19401,1.18882,1.19182
9/5/2017 17:00,1.19189,1.19246,1.19006,1.19115
9/5/2017 18:00,1.19108,1.19232,1.19022,1.19035
9/5/2017 19:00,1.19032,1.19153,1.18949,1.18964
9/5/2017 20:00,1.18964,1.19215,1.1896,1.192
9/5/2017 21:00,1.19199,1.19299,1.19165,1.19184
9/5/2017 22:00,1.19188,1.19202,1.19109,1.19134
9/5/2017 23:00,1.19137,1.1916,1.19096,1.1914
9/6/2017 0:00,1.1915,1.19226,1.19147,1.19207
9/6/2017 1:00,1.19207,1.19246,1.19177,1.19238
9/6/2017 2:00,1.19237,1.19247,1.19156,1.19217
9/6/2017 3:00,1.1922,1.19242,1.19031,1.19087
9/6/2017 4:00,1.19086,1.19138,1.19061,1.1912
9/6/2017 5:00,1.19121,1.1915,1.19092,1.19104
9/6/2017 6:00,1.19106,1.19154,1.19066,1.19143
9/6/2017 7:00,1.19141,1.19294,1.19095,1.19266
9/6/2017 8:00,1.19255,1.19261,1.19137,1.1922
9/6/2017 9:00,1.19219,1.19394,1.19204,1.19341
9/6/2017 10:00,1.19341,1.19497,1.19331,1.19441
9/6/2017 11:00,1.19439,1.19493,1.19315,1.19354
9/6/2017 12:00,1.19354,1.19472,1.19241,1.19287
9/6/2017 13:00,1.19289,1.19319,1.19193,1.19319
9/6/2017 14:00,1.19323,1.19407,1.19277,1.19316
9/6/2017 15:00,1.19317,1.19341,1.19203,1.19252
9/6/2017 16:00,1.19267,1.19441,1.1914,1.19397
9/6/2017 17:00,1.19398,1.1949,1.19351,1.19405
9/6/2017 18:00,1.19407,1.19502,1.19133,1.19267
9/6/2017 19:00,1.19266,1.19285,1.19144,1.19185
9/6/2017 20:00,1.19185,1.19248,1.19106,1.19118
9/6/2017 21:00,1.19117,1.19168,1.19081,1.19152
9/6/2017 22:00,1.1915,1.19215,1.19119,1.1917
9/6/2017 23:00,1.19169,1.19234,1.19157,1.19215
9/7/2017 0:00,1.19212,1.1926,1.19212,1.19254
9/7/2017 1:00,1.19255,1.19276,1.19212,1.19265
9/7/2017 2:00,1.19266,1.19345,1.19228,1.19229
9/7/2017 3:00,1.19229,1.19244,1.19192,1.19239
9/7/2017 4:00,1.19239,1.19282,1.19224,1.19255
9/7/2017 5:00,1.19255,1.19282,1.19207,1.19259
9/7/2017 6:00,1.19259,1.19269,1.19233,1.19242
9/7/2017 7:00,1.19243,1.19273,1.19224,1.19229
9/7/2017 8:00,1.19228,1.19281,1.19146,1.1928
9/7/2017 9:00,1.19268,1.19574,1.19268,1.19538
9/7/2017 10:00,1.19544,1.19702,1.19439,1.19594
9/7/2017 11:00,1.19599,1.19825,1.19578,1.19805
9/7/2017 12:00,1.19806,1.1993,1.19753,1.19864
9/7/2017 13:00,1.1986,1.19907,1.19646,1.19738
9/7/2017 14:00,1.19746,1.20513,1.19316,1.20423
9/7/2017 15:00,1.20424,1.20588,1.19765,1.19999
9/7/2017 16:00,1.20002,1.20188,1.19967,1.20107
9/7/2017 17:00,1.20108,1.20317,1.20018,1.20266
9/7/2017 18:00,1.20263,1.20296,1.19849,1.19893
9/7/2017 19:00,1.19901,1.20039,1.19899,1.19997
9/7/2017 20:00,1.19993,1.20093,1.19929,1.20041
9/7/2017 21:00,1.20049,1.20201,1.20011,1.202
9/7/2017 22:00,1.20191,1.2029,1.20171,1.20251
9/7/2017 23:00,1.20241,1.2026,1.20184,1.20192
9/8/2017 0:00,1.20199,1.20227,1.20185,1.2019
9/8/2017 1:00,1.20198,1.20295,1.20179,1.20279
9/8/2017 2:00,1.20279,1.20357,1.20242,1.20351
9/8/2017 3:00,1.2035,1.20359,1.20235,1.20243
9/8/2017 4:00,1.20241,1.20893,1.20234,1.20715
9/8/2017 5:00,1.2071,1.20812,1.20636,1.20714
9/8/2017 6:00,1.20717,1.20725,1.20611,1.20693
9/8/2017 7:00,1.20699,1.2092,1.20699,1.20795
9/8/2017 8:00,1.20795,1.20862,1.20513,1.20656
9/8/2017 9:00,1.20637,1.20663,1.20364,1.20485
9/8/2017 10:00,1.20487,1.20692,1.20415,1.20635
9/8/2017 11:00,1.20632,1.20645,1.2051,1.20604
9/8/2017 12:00,1.20598,1.20736,1.20587,1.20692
9/8/2017 13:00,1.20692,1.207,1.20517,1.20662
9/8/2017 14:00,1.20663,1.20676,1.20348,1.20425
9/8/2017 15:00,1.20425,1.20508,1.20239,1.20275
9/8/2017 16:00,1.20275,1.20395,1.2015,1.20177
9/8/2017 17:00,1.20176,1.20419,1.20176,1.20396
9/8/2017 18:00,1.20395,1.20441,1.20231,1.20265
9/8/2017 19:00,1.20268,1.20327,1.20258,1.20316
9/8/2017 20:00,1.20315,1.20325,1.20251,1.20269
9/8/2017 21:00,1.20279,1.20381,1.20263,1.20266
9/8/2017 22:00,1.2026,1.20385,1.2026,1.2038
9/11/2017 2:00,1.20165,1.20201,1.20109,1.20123
9/11/2017 3:00,1.20123,1.20165,1.19991,1.20061
9/11/2017 4:00,1.20065,1.20178,1.20044,1.20171
9/11/2017 5:00,1.20171,1.2019,1.20107,1.20141
9/11/2017 6:00,1.2014,1.2015,1.20045,1.20076
9/11/2017 7:00,1.20076,1.20182,1.20053,1.2016
9/11/2017 8:00,1.20156,1.20188,1.2002,1.20082
9/11/2017 9:00,1.20086,1.20167,1.19935,1.20146
9/11/2017 10:00,1.20146,1.20295,1.20119,1.20214
9/11/2017 11:00,1.20205,1.20256,1.20103,1.20132
9/11/2017 12:00,1.20129,1.20219,1.20093,1.20112
9/11/2017 13:00,1.20116,1.20141,1.19915,1.1998
9/11/2017 14:00,1.19984,1.20046,1.19795,1.19844
9/11/2017 15:00,1.19846,1.1991,1.19717,1.1988
9/11/2017 16:00,1.19881,1.1993,1.19797,1.19829
9/11/2017 17:00,1.19829,1.19869,1.19609,1.19631
9/11/2017 18:00,1.19635,1.19702,1.19572,1.19697
9/11/2017 19:00,1.19697,1.19707,1.19591,1.19632
9/11/2017 20:00,1.19632,1.19696,1.19622,1.19625
9/11/2017 21:00,1.19622,1.19635,1.19494,1.19526
9/11/2017 22:00,1.19526,1.19557,1.19479,1.19522
9/11/2017 23:00,1.1952,1.19558,1.19514,1.19554
9/12/2017 0:00,1.19558,1.19636,1.19553,1.19627
9/12/2017 1:00,1.19626,1.19643,1.19578,1.19579
9/12/2017 2:00,1.19584,1.19612,1.1946,1.19472
9/12/2017 3:00,1.19472,1.19557,1.19471,1.19548
9/12/2017 4:00,1.1955,1.19625,1.19526,1.19614
9/12/2017 5:00,1.19613,1.19634,1.1954,1.19547
9/12/2017 6:00,1.19547,1.19595,1.19537,1.19557
9/12/2017 7:00,1.19558,1.19604,1.19472,1.1959
9/12/2017 8:00,1.19588,1.19778,1.19561,1.19753
9/12/2017 9:00,1.19764,1.19782,1.19655,1.19746
9/12/2017 10:00,1.19745,1.19748,1.19541,1.19581
9/12/2017 11:00,1.19579,1.19646,1.19498,1.19617
9/12/2017 12:00,1.19616,1.19646,1.19321,1.19368
9/12/2017 13:00,1.19371,1.19384,1.19263,1.19319
9/12/2017 14:00,1.19323,1.19426,1.19279,1.19297
9/12/2017 15:00,1.19298,1.19513,1.19298,1.19466
9/12/2017 16:00,1.19468,1.1968,1.19425,1.19537
9/12/2017 17:00,1.19537,1.19724,1.19516,1.19679
9/12/2017 18:00,1.19678,1.19738,1.19563,1.19628
9/12/2017 19:00,1.1963,1.19666,1.1955,1.19601
9/12/2017 20:00,1.19609,1.1973,1.19589,1.19696
9/12/2017 21:00,1.19699,1.19716,1.196,1.19669
9/12/2017 22:00,1.19668,1.19679,1.19622,1.19666
9/12/2017 23:00,1.19666,1.19686,1.19598,1.19651
9/13/2017 0:00,1.1966,1.19721,1.19641,1.1972
9/13/2017 1:00,1.19719,1.19729,1.19643,1.19713
9/13/2017 2:00,1.19712,1.19737,1.19666,1.197
9/13/2017 3:00,1.19697,1.1993,1.19695,1.19844
9/13/2017 4:00,1.19842,1.1988,1.19773,1.19851
9/13/2017 5:00,1.19847,1.19854,1.19758,1.19825
9/13/2017 6:00,1.19823,1.19898,1.19807,1.19835
9/13/2017 7:00,1.19833,1.19836,1.19751,1.19791
9/13/2017 8:00,1.19789,1.19899,1.19723,1.19739
9/13/2017 9:00,1.19738,1.19896,1.19689,1.19848
9/13/2017 10:00,1.19849,1.19949,1.19787,1.19791
9/13/2017 11:00,1.19798,1.19832,1.19647,1.19724
9/13/2017 12:00,1.19724,1.19866,1.19707,1.19865
9/13/2017 13:00,1.19866,1.19877,1.19792,1.19853
9/13/2017 14:00,1.19853,1.19896,1.197,1.19739
9/13/2017 15:00,1.19736,1.19747,1.19383,1.19388
9/13/2017 16:00,1.19379,1.19404,1.19048,1.19164
9/13/2017 17:00,1.19163,1.19184,1.18848,1.18985
9/13/2017 18:00,1.18985,1.19008,1.18802,1.18815
9/13/2017 19:00,1.18809,1.18955,1.188,1.18861
9/13/2017 20:00,1.18862,1.18862,1.18733,1.18743
9/13/2017 21:00,1.18747,1.18858,1.18731,1.18845
9/13/2017 22:00,1.18843,1.18879,1.18803,1.18855
9/13/2017 23:00,1.18852,1.18913,1.18824,1.18879
9/14/2017 0:00,1.18888,1.18939,1.18853,1.18939
9/14/2017 1:00,1.18937,1.18944,1.18863,1.1888
9/14/2017 2:00,1.18885,1.18914,1.18818,1.18828
9/14/2017 3:00,1.18827,1.18831,1.18707,1.18761
9/14/2017 4:00,1.18755,1.18856,1.18727,1.18755
9/14/2017 5:00,1.1877,1.18794,1.18707,1.18751
9/14/2017 6:00,1.18751,1.18793,1.18729,1.18785
9/14/2017 7:00,1.18781,1.18781,1.18668,1.18755
9/14/2017 8:00,1.18755,1.18872,1.1869,1.18846
9/14/2017 9:00,1.18846,1.19097,1.18802,1.19057
9/14/2017 10:00,1.19052,1.19052,1.18941,1.19047
9/14/2017 11:00,1.19047,1.19073,1.18917,1.18955
9/14/2017 12:00,1.18953,1.19043,1.18944,1.19015
9/14/2017 13:00,1.19,1.19026,1.18784,1.1892
9/14/2017 14:00,1.18923,1.19086,1.18385,1.18926
9/14/2017 15:00,1.18928,1.18982,1.18685,1.18835
9/14/2017 16:00,1.18833,1.18974,1.1871,1.18733
9/14/2017 17:00,1.18731,1.18882,1.18703,1.1886
9/14/2017 18:00,1.18862,1.18886,1.18748,1.18839
9/14/2017 19:00,1.18842,1.19222,1.18836,1.19181
9/14/2017 20:00,1.19178,1.19196,1.1912,1.1913
9/14/2017 21:00,1.19131,1.19141,1.19025,1.19053
9/14/2017 22:00,1.19052,1.19202,1.1903,1.19184
9/14/2017 23:00,1.19184,1.19207,1.19123,1.19143
9/15/2017 0:00,1.19163,1.19229,1.19066,1.19188
9/15/2017 1:00,1.19188,1.19219,1.19153,1.19213
9/15/2017 2:00,1.19213,1.19239,1.19075,1.19082
9/15/2017 3:00,1.19089,1.1912,1.19012,1.19059
9/15/2017 4:00,1.19059,1.19182,1.19056,1.19153
9/15/2017 5:00,1.19154,1.19161,1.19048,1.19086
9/15/2017 6:00,1.1909,1.19131,1.19048,1.19125
9/15/2017 7:00,1.19124,1.19209,1.19101,1.19199
9/15/2017 8:00,1.19193,1.19293,1.19054,1.19236
9/15/2017 9:00,1.19225,1.19302,1.19129,1.19205
9/15/2017 10:00,1.19207,1.19399,1.19134,1.1929
9/15/2017 11:00,1.1929,1.19558,1.19269,1.19375
9/15/2017 12:00,1.19375,1.19517,1.1937,1.19507
9/15/2017 13:00,1.19504,1.19632,1.19486,1.19489
9/15/2017 14:00,1.19497,1.19874,1.19486,1.19741
9/15/2017 15:00,1.19748,1.19863,1.19638,1.19764
9/15/2017 16:00,1.19773,1.19781,1.19598,1.19633
9/15/2017 17:00,1.19636,1.19675,1.19541,1.19585
9/15/2017 18:00,1.19582,1.19706,1.19402,1.19453
9/15/2017 19:00,1.19453,1.19459,1.1931,1.19363
9/15/2017 20:00,1.19369,1.19429,1.19296,1.19405
9/15/2017 21:00,1.19408,1.19462,1.19353,1.19455
9/15/2017 22:00,1.19453,1.19611,1.19412,1.19436
9/18/2017 2:00,1.19378,1.19454,1.19362,1.19442
9/18/2017 3:00,1.19442,1.19497,1.19426,1.19486
9/18/2017 4:00,1.19486,1.1955,1.19451,1.19455
9/18/2017 5:00,1.19458,1.19469,1.19404,1.19442
9/18/2017 6:00,1.19442,1.19456,1.1939,1.19408
9/18/2017 7:00,1.19405,1.19465,1.19382,1.19436
9/18/2017 8:00,1.19436,1.19558,1.19396,1.1948
9/18/2017 9:00,1.19473,1.1951,1.19149,1.19253
9/18/2017 10:00,1.19242,1.19418,1.19231,1.19389
9/18/2017 11:00,1.1939,1.19539,1.19374,1.19512
9/18/2017 12:00,1.19506,1.19608,1.19428,1.19574
9/18/2017 13:00,1.19571,1.19694,1.19424,1.19437
9/18/2017 14:00,1.19437,1.19636,1.19416,1.19612
9/18/2017 15:00,1.19612,1.19635,1.19469,1.19601
9/18/2017 16:00,1.19594,1.19659,1.19466,1.19558
9/18/2017 17:00,1.19554,1.19636,1.19351,1.19396
9/18/2017 18:00,1.19394,1.19394,1.19225,1.19344
9/18/2017 19:00,1.19342,1.19422,1.19327,1.19367
9/18/2017 20:00,1.19368,1.19541,1.19279,1.19502
9/18/2017 21:00,1.19507,1.19577,1.19459,1.19529
9/18/2017 22:00,1.19523,1.19591,1.19504,1.19516
9/18/2017 23:00,1.19521,1.19561,1.19497,1.19518
9/19/2017 0:00,1.1952,1.19582,1.19518,1.19567
9/19/2017 1:00,1.19568,1.19612,1.19563,1.19601
9/19/2017 2:00,1.196,1.19667,1.19586,1.19642
9/19/2017 3:00,1.19646,1.19748,1.19641,1.19682
9/19/2017 4:00,1.1968,1.19705,1.19625,1.19664
9/19/2017 5:00,1.19665,1.1971,1.19651,1.19708
9/19/2017 6:00,1.19707,1.19795,1.19677,1.19758
9/19/2017 7:00,1.19757,1.19916,1.19741,1.19828
9/19/2017 8:00,1.19829,1.20052,1.19781,1.19948
9/19/2017 9:00,1.19951,1.2006,1.19825,1.19942
9/19/2017 10:00,1.19934,1.20035,1.19717,1.19847
9/19/2017 11:00,1.19828,1.19933,1.19828,1.19889
9/19/2017 12:00,1.19892,1.19945,1.19828,1.19903
9/19/2017 13:00,1.199,1.19924,1.19556,1.19726
9/19/2017 14:00,1.19727,1.1993,1.19639,1.19842
9/19/2017 15:00,1.19842,1.19907,1.19761,1.19854
9/19/2017 16:00,1.19858,1.19865,1.19726,1.19778
9/19/2017 17:00,1.19776,1.19816,1.19669,1.19807
9/19/2017 18:00,1.19798,1.19874,1.19609,1.19739
9/19/2017 19:00,1.1974,1.20004,1.19706,1.19954
9/19/2017 20:00,1.19947,1.20065,1.19928,1.19954
9/19/2017 21:00,1.19953,1.20001,1.1993,1.19976
9/19/2017 22:00,1.19975,1.19981,1.19926,1.19944
9/19/2017 23:00,1.19944,1.1997,1.19916,1.19951
9/20/2017 0:00,1.19943,1.19968,1.19936,1.19945
9/20/2017 1:00,1.19947,1.20007,1.19909,1.19926
9/20/2017 2:00,1.19924,1.1995,1.19871,1.19921
9/20/2017 3:00,1.19923,1.20193,1.1991,1.20141
9/20/2017 4:00,1.20141,1.20179,1.20072,1.20076
9/20/2017 5:00,1.20076,1.20109,1.20064,1.20078
9/20/2017 6:00,1.20078,1.20099,1.20039,1.20069
9/20/2017 7:00,1.20068,1.20148,1.20056,1.201
9/20/2017 8:00,1.201,1.20158,1.19968,1.19995
9/20/2017 9:00,1.19998,1.20141,1.19958,1.19995
9/20/2017 10:00,1.19994,1.20122,1.19978,1.20068
9/20/2017 11:00,1.20073,1.20221,1.20057,1.20128
9/20/2017 12:00,1.20127,1.20134,1.20007,1.20056
9/20/2017 13:00,1.20053,1.20087,1.20014,1.20051
9/20/2017 14:00,1.20051,1.20119,1.19893,1.19921
9/20/2017 15:00,1.19921,1.20026,1.19912,1.19955
9/20/2017 16:00,1.1996,1.20017,1.1992,1.19951
9/20/2017 17:00,1.19954,1.20012,1.19841,1.19977
9/20/2017 18:00,1.19975,1.20057,1.19975,1.20041
9/20/2017 19:00,1.20046,1.20145,1.19971,1.20127
9/20/2017 20:00,1.20083,1.20333,1.18618,1.1891
9/20/2017 21:00,1.18904,1.18983,1.18687,1.18914
9/20/2017 22:00,1.18917,1.19021,1.18903,1.18926
9/20/2017 23:00,1.18919,1.18982,1.18832,1.1895
9/21/2017 0:00,1.18946,1.18961,1.18862,1.18897
9/21/2017 1:00,1.18899,1.1891,1.18665,1.18744
9/21/2017 2:00,1.18739,1.18828,1.18659,1.18777
9/21/2017 3:00,1.18776,1.18833,1.1867,1.18752
9/21/2017 4:00,1.18751,1.18857,1.1871,1.18853
9/21/2017 5:00,1.18852,1.18914,1.18815,1.18853
9/21/2017 6:00,1.18853,1.18873,1.18822,1.18833
9/21/2017 7:00,1.18833,1.18867,1.18767,1.18831
9/21/2017 8:00,1.18829,1.19002,1.18794,1.18963
9/21/2017 9:00,1.18961,1.19066,1.18765,1.19025
9/21/2017 10:00,1.19033,1.1918,1.19015,1.19137
9/21/2017 11:00,1.19133,1.19193,1.19083,1.19134
9/21/2017 12:00,1.19137,1.19151,1.19026,1.19026
9/21/2017 13:00,1.19022,1.1905,1.18909,1.19025
9/21/2017 14:00,1.19028,1.19225,1.18988,1.19168
9/21/2017 15:00,1.19165,1.1929,1.19085,1.19249
9/21/2017 16:00,1.19241,1.1926,1.19101,1.19224
9/21/2017 17:00,1.19224,1.19537,1.19168,1.19466
9/21/2017 18:00,1.19456,1.19502,1.19319,1.19325
9/21/2017 19:00,1.1932,1.19392,1.19281,1.19351
9/21/2017 20:00,1.19351,1.19354,1.19306,1.19307
9/21/2017 21:00,1.19306,1.19368,1.19305,1.19311
9/21/2017 22:00,1.19314,1.19425,1.19314,1.19415
9/21/2017 23:00,1.19415,1.19426,1.19376,1.19401
9/22/2017 0:00,1.19393,1.19431,1.19378,1.19409
9/22/2017 1:00,1.19409,1.19489,1.194,1.19449
9/22/2017 2:00,1.19446,1.19468,1.19397,1.19418
9/22/2017 3:00,1.19416,1.19585,1.19411,1.19543
9/22/2017 4:00,1.19543,1.19597,1.19493,1.19558
9/22/2017 5:00,1.19558,1.19591,1.19532,1.19575
9/22/2017 6:00,1.19571,1.19648,1.19541,1.19602
9/22/2017 7:00,1.19602,1.19693,1.19582,1.19685
9/22/2017 8:00,1.1968,1.19742,1.19578,1.197
9/22/2017 9:00,1.19701,1.19982,1.19651,1.19921
9/22/2017 10:00,1.19922,1.20018,1.19876,1.19903
9/22/2017 11:00,1.19903,1.19953,1.19773,1.19953
9/22/2017 12:00,1.19957,1.20042,1.19598,1.19657
9/22/2017 13:00,1.19663,1.19804,1.19614,1.19629
9/22/2017 14:00,1.19628,1.19749,1.19588,1.19716
9/22/2017 15:00,1.19716,1.19738,1.19584,1.1968
9/22/2017 16:00,1.19678,1.19836,1.19665,1.19679
9/22/2017 17:00,1.19682,1.19728,1.19591,1.19689
9/22/2017 18:00,1.19687,1.19699,1.19372,1.19449
9/22/2017 19:00,1.19449,1.19492,1.19399,1.19466
9/22/2017 20:00,1.19465,1.19535,1.19408,1.1943
9/22/2017 21:00,1.19441,1.19466,1.194,1.19443
9/22/2017 22:00,1.19442,1.19544,1.19422,1.19476
9/25/2017 2:00,1.19266,1.19348,1.19257,1.19283
9/25/2017 3:00,1.19282,1.19324,1.19189,1.19302
9/25/2017 4:00,1.19297,1.19336,1.19277,1.19313
9/25/2017 5:00,1.19313,1.19327,1.1928,1.19327
9/25/2017 6:00,1.19324,1.19365,1.19314,1.19333
9/25/2017 7:00,1.19333,1.19356,1.19252,1.19278
9/25/2017 8:00,1.19278,1.19311,1.19033,1.19097
9/25/2017 9:00,1.19097,1.19207,1.19002,1.19107
9/25/2017 10:00,1.19095,1.19153,1.18986,1.19053
9/25/2017 11:00,1.19053,1.19068,1.18802,1.18866
9/25/2017 12:00,1.18866,1.18891,1.18692,1.18761
9/25/2017 13:00,1.18762,1.18813,1.1867,1.1871
9/25/2017 14:00,1.18702,1.18775,1.18642,1.1873
9/25/2017 15:00,1.1873,1.189,1.1863,1.18792
9/25/2017 16:00,1.18792,1.18885,1.18648,1.18653
9/25/2017 17:00,1.18659,1.18727,1.18498,1.18511
9/25/2017 18:00,1.18517,1.18526,1.1833,1.18452
9/25/2017 19:00,1.18447,1.18448,1.18374,1.18408
9/25/2017 20:00,1.18405,1.18469,1.18387,1.18451
9/25/2017 21:00,1.18455,1.18553,1.18445,1.1848
9/25/2017 22:00,1.18476,1.18493,1.1845,1.18484
9/25/2017 23:00,1.1848,1.18509,1.18453,1.18469
9/26/2017 0:00,1.18462,1.18571,1.18462,1.18555
9/26/2017 1:00,1.18557,1.18573,1.18523,1.18558
9/26/2017 2:00,1.18558,1.18589,1.18502,1.18543
9/26/2017 3:00,1.18544,1.18604,1.18529,1.18587
9/26/2017 4:00,1.18587,1.18612,1.18544,1.1858
9/26/2017 5:00,1.18578,1.18615,1.18574,1.18612
9/26/2017 6:00,1.18612,1.18615,1.18534,1.18534
9/26/2017 7:00,1.18537,1.18539,1.18362,1.18411
9/26/2017 8:00,1.18411,1.18589,1.18402,1.18462
9/26/2017 9:00,1.1846,1.18466,1.18107,1.18124
9/26/2017 10:00,1.18124,1.18193,1.181,1.18172
9/26/2017 11:00,1.18172,1.1829,1.18131,1.18148
9/26/2017 12:00,1.18144,1.18165,1.17861,1.17899
9/26/2017 13:00,1.17899,1.17979,1.17826,1.17889
9/26/2017 14:00,1.17884,1.17958,1.17812,1.17919
9/26/2017 15:00,1.17918,1.17974,1.17806,1.17808
9/26/2017 16:00,1.17807,1.17903,1.17642,1.17662
9/26/2017 17:00,1.17662,1.17741,1.1766,1.17703
9/26/2017 18:00,1.177,1.17954,1.1758,1.17821
9/26/2017 19:00,1.17818,1.18101,1.17818,1.18093
9/26/2017 20:00,1.18091,1.18103,1.17942,1.17984
9/26/2017 21:00,1.17982,1.17991,1.17874,1.17929
9/26/2017 22:00,1.17917,1.17944,1.17853,1.17928
9/26/2017 23:00,1.17937,1.17942,1.17904,1.17917
9/27/2017 0:00,1.17924,1.17924,1.17893,1.17897
9/27/2017 1:00,1.17898,1.17904,1.17822,1.1784
9/27/2017 2:00,1.17839,1.17879,1.17769,1.17879
9/27/2017 3:00,1.1788,1.17951,1.17867,1.17893
9/27/2017 4:00,1.17892,1.17903,1.17866,1.1789
9/27/2017 5:00,1.17889,1.17919,1.17858,1.1791
9/27/2017 6:00,1.1791,1.17924,1.17777,1.17792
9/27/2017 7:00,1.17795,1.1784,1.17707,1.17736
9/27/2017 8:00,1.17748,1.17793,1.1757,1.17584
9/27/2017 9:00,1.17589,1.17599,1.17426,1.1757
9/27/2017 10:00,1.1757,1.17575,1.17314,1.17363
9/27/2017 11:00,1.17356,1.17496,1.17344,1.17484
9/27/2017 12:00,1.17478,1.17569,1.17448,1.17463
9/27/2017 13:00,1.17464,1.17467,1.17323,1.17448
9/27/2017 14:00,1.17446,1.17457,1.17183,1.17202
9/27/2017 15:00,1.17203,1.17299,1.17172,1.17256
9/27/2017 16:00,1.17263,1.17458,1.17191,1.1732
9/27/2017 17:00,1.17324,1.175,1.17283,1.17471
9/27/2017 18:00,1.17465,1.17758,1.17457,1.17523
9/27/2017 19:00,1.17524,1.17653,1.17483,1.17583
9/27/2017 20:00,1.17588,1.17643,1.17496,1.17574
9/27/2017 21:00,1.17574,1.17576,1.17467,1.17499
9/27/2017 22:00,1.17497,1.17544,1.17444,1.17447
9/27/2017 23:00,1.17447,1.17514,1.17426,1.17443
9/28/2017 0:00,1.17439,1.17479,1.17408,1.17424
9/28/2017 1:00,1.17419,1.17511,1.17419,1.17499
9/28/2017 2:00,1.175,1.1756,1.17466,1.17484
9/28/2017 3:00,1.17485,1.1751,1.17336,1.17388
9/28/2017 4:00,1.17385,1.17433,1.17367,1.17401
9/28/2017 5:00,1.17399,1.17407,1.1727,1.17307
9/28/2017 6:00,1.17309,1.17347,1.17272,1.1732
9/28/2017 7:00,1.17319,1.17361,1.17214,1.17257
9/28/2017 8:00,1.17255,1.17517,1.17223,1.17427
9/28/2017 9:00,1.17442,1.17568,1.17239,1.1755
9/28/2017 10:00,1.17527,1.17722,1.17498,1.1766
9/28/2017 11:00,1.17668,1.17744,1.17588,1.1767
9/28/2017 12:00,1.1767,1.17837,1.17638,1.17791
